fail	language/expressions/class/elements/same-line-method-rs-static-privatename-identifier.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L89: assert.sameValue(c.m(), 42);
fail	language/statements/class/elements/multiple-stacked-definitions-rs-static-async-generator-method-privatename-identifier-alt.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L106: assert.sameValue(c.foo, "foobar");
fail	annexB/language/eval-code/indirect/global-if-decl-else-stmt-eval-global-existing-global-init.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L36: assert.sameValue(f, "x", "binding is not reinitialized");\
fail	language/expressions/object/dstr/async-gen-meth-obj-ptrn-rest-val-obj.js	Test262:AsyncTestFailure:Test262Error: Test262Error: obj should have an own property x
fail	built-ins/Object/prototype/__defineSetter__/define-existing.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L39: assert.sameValue(desc.get, originalGet, 'descriptor `get` method');
pass	built-ins/Math/asinh/name.js	
fail	language/expressions/class/elements/multiple-stacked-definitions-rs-static-privatename-identifier-initializer.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L85: assert.sameValue(c.foo, "foobar");
fail	intl402/Locale/prototype/getWeekInfo/name.js	uncaught Wasm-GC exception (non-stringifiable payload)
pass	built-ins/String/prototype/padStart/function-length.js	
pass	built-ins/Object/defineProperty/15.2.3.6-4-82-17.js	
fail	built-ins/Symbol/replace/prop-desc.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L14: assert.sameValue(typeof Symbol.replace, 'symbol');
fail	language/expressions/class/elements/after-same-line-static-async-gen-rs-static-method-privatename-identifier-alt.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L101: assert(
fail	built-ins/Set/prototype/entries/entries.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L13: assert.sameValue(
pass	built-ins/Error/prototype/toString/name.js	
fail	built-ins/Date/prototype/getUTCMinutes/prop-desc.js	uncaught Wasm-GC exception (non-stringifiable payload)
fail	language/statements/class/elements/multiple-definitions-rs-static-privatename-identifier-initializer-alt-by-classname.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L87: assert.sameValue(c.m(), 42);
skip	built-ins/Temporal/ZonedDateTime/prototype/toString/length.js	
pass	built-ins/Object/defineProperties/15.2.3.7-5-b-149.js	
fail	language/statements/class/elements/same-line-gen-rs-private-setter.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L107: assert.sameValue(c.m().next().value, 42);
pass	built-ins/Object/create/15.2.3.5-4-309.js	
pass	built-ins/Date/prototype/getMinutes/name.js	
fail	intl402/Locale/length.js	uncaught Wasm-GC exception (non-stringifiable payload)
skip	built-ins/Temporal/Instant/prototype/valueOf/length.js	
pass	built-ins/Promise/resolve/name.js	
fail	built-ins/Map/prototype/entries/entries.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L14: assert.sameValue(
fail	intl402/NumberFormat/prototype/formatRange/prop-desc.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L10: assert.sameValue(
fail	language/expressions/class/elements/after-same-line-method-rs-static-generator-method-privatename-identifier-alt.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L104: assert.sameValue(c.m(), 42);
fail	built-ins/TypedArray/prototype/lastIndexOf/prop-desc.js	uncaught Wasm-GC exception (non-stringifiable payload)
fail	language/statements/class/elements/after-same-line-static-gen-computed-names.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L33: assert.sameValue(C.m().next().value, 42);
fail	intl402/RelativeTimeFormat/constructor/supportedLocalesOf/name.js	uncaught Wasm-GC exception (non-stringifiable payload)
pass	built-ins/Symbol/for/name.js	
fail	annexB/built-ins/escape/prop-desc.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L12: assert.sameValue(typeof this.escape, "function");
fail	built-ins/Promise/reject-function-name.js	uncaught Wasm-GC exception (non-stringifiable payload)
fail	built-ins/Object/defineProperty/15.2.3.6-4-230.js	uncaught Wasm-GC exception (non-stringifiable payload)
fail	built-ins/Math/sin/prop-desc.js	uncaught Wasm-GC exception (non-stringifiable payload)
fail	language/statements/class/elements/same-line-method-private-method-usage.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L34: assert.sameValue(c.m(), 42);
skip	built-ins/Temporal/PlainYearMonth/compare/name.js	
fail	annexB/built-ins/String/prototype/link/name.js	uncaught Wasm-GC exception (non-stringifiable payload)
fail	annexB/built-ins/String/prototype/link/prop-desc.js	uncaught Wasm-GC exception (non-stringifiable payload)
fail	language/statements/class/elements/after-same-line-static-async-method-private-field-usage.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L34: assert(
fail	built-ins/Set/prototype/symmetricDifference/symmetricDifference.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L10: assert.sameValue(
fail	built-ins/Object/defineProperties/15.2.3.7-6-a-12.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L27: throw new Test262Error("Expected an exception.");
fail	language/expressions/class/elements/new-sc-line-gen-rs-field-identifier-initializer.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L68: assert.sameValue(c.m().next().value, 42);
fail	language/statements/class/elements/after-same-line-method-private-field-usage.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L34: assert.sameValue(c.m(), 42);
fail	built-ins/TypedArray/prototype/subarray/length.js	uncaught Wasm-GC exception (non-stringifiable payload)
fail	language/expressions/class/elements/after-same-line-static-async-method-static-private-methods.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L45: assert(
pass	built-ins/Promise/prototype/finally/name.js	
fail	built-ins/Math/log2/prop-desc.js	uncaught Wasm-GC exception (non-stringifiable payload)
pass	language/statements/for/dstr/const-obj-ptrn-rest-skip-non-enumerable.js	
fail	language/expressions/class/elements/new-no-sc-line-method-computed-symbol-names.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L35: assert.sameValue(c.m(), 42);
skip	built-ins/Temporal/PlainDateTime/prototype/withCalendar/prop-desc.js	
fail	built-ins/Object/defineProperties/15.2.3.7-6-a-296.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L36: throw new Test262Error("Expected an exception.");
skip	built-ins/Temporal/PlainTime/prototype/equals/name.js	
fail	language/statements/class/elements/after-same-line-static-async-gen-rs-static-async-method-privatename-identifier.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L104: assert(
pass	language/statements/class/dstr/private-meth-static-obj-ptrn-rest-getter.js	
fail	built-ins/AsyncGeneratorPrototype/next/length.js	uncaught Wasm-GC exception (non-stringifiable payload)
fail	built-ins/Object/defineProperty/15.2.3.6-4-244.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L28: throw new Test262Error("Expected an exception.");
pass	built-ins/Array/prototype/reduce/name.js	
fail	language/statements/class/elements/after-same-line-method-rs-field-identifier-initializer.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L67: assert.sameValue(c.m(), 42);
fail	language/statements/class/elements/same-line-gen-static-private-methods.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L45: assert.sameValue(c.m().next().value, 42);
pass	built-ins/Math/atan2/name.js	
fail	built-ins/TypedArray/prototype/at/name.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L15: assert.sameValue(
fail	built-ins/Object/defineProperty/15.2.3.6-4-241.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L26: throw new Test262Error("Expected an exception.");
fail	built-ins/ShadowRealm/prototype/Symbol.toStringTag.js	uncaught Wasm-GC exception (non-stringifiable payload)
fail	built-ins/Object/defineProperty/15.2.3.6-4-299-1.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L29: throw new Test262Error("Expected an exception.");
pass	built-ins/NativeErrors/URIError/name.js	
fail	language/statements/class/elements/after-same-line-static-gen-rs-static-privatename-identifier-initializer-alt.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L83: assert.sameValue(C.m().next().value, 42);
fail	language/statements/class/elements/multiple-definitions-static-private-fields.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L45: assert.sameValue(c.m(), 42);
fail	built-ins/Date/prop-desc.js	uncaught Wasm-GC exception (non-stringifiable payload)
pass	language/statements/class/dstr/gen-meth-static-dflt-obj-ptrn-rest-getter.js	
fail	built-ins/RegExp/prototype/source/prop-desc.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L14: assert.sameValue(typeof d.get, 'function', 'typeof d.get');
fail	built-ins/TypedArrayConstructors/BigUint64Array/prototype/constructor.js	uncaught Wasm-GC exception (non-stringifiable payload)
pass	built-ins/Promise/any/length.js	
pass	built-ins/NativeErrors/SyntaxError/prototype.js	
pass	built-ins/Date/prototype/getMilliseconds/name.js	
fail	language/statements/class/elements/multiple-stacked-definitions-rs-static-method-privatename-identifier.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L103: assert.sameValue(c.foo, "foobar");
skip	built-ins/Temporal/PlainMonthDay/prototype/equals/name.js	
fail	built-ins/Object/defineProperty/15.2.3.6-4-263.js	uncaught Wasm-GC exception (non-stringifiable payload)
pass	intl402/Number/prototype/toLocaleString/length.js	
compile_error	language/statements/generators/dstr/dflt-obj-ptrn-rest-skip-non-enumerable.js	Codegen error: native generator lowering currently supports only sequential numeric yields in standalone/WASI targets (#680). Recompile with a JS host target for complex generator shapes.
pass	built-ins/Date/prototype/setDate/name.js	
fail	language/statements/class/elements/same-line-method-rs-private-getter-alt.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L108: assert.sameValue(c.m(), 42);
fail	built-ins/TypedArrayConstructors/Float64Array/prototype.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L16: assert.sameValue(Float64Array.prototype, Object.getPrototypeOf(new Float64Array(0)));
fail	built-ins/Object/defineProperties/15.2.3.7-6-a-231.js	uncaught Wasm-GC exception (non-stringifiable payload)
pass	built-ins/GeneratorPrototype/return/length.js	
fail	annexB/language/global-code/if-decl-no-else-global-existing-non-enumerable-global-init.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L35: assert.sameValue(f, 'x');
skip	built-ins/Temporal/Now/instant/length.js	
fail	built-ins/Object/prototype/__proto__/get-fn-name.js	uncaught Wasm-GC exception (non-stringifiable payload)
fail	language/expressions/class/elements/after-same-line-static-async-gen-private-method-getter-usage.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L34: assert(
fail	language/expressions/class/elements/after-same-line-static-async-gen-rs-static-privatename-identifier-by-classname.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L89: assert(
fail	language/expressions/class/setter-length-dflt.js	uncaught Wasm-GC exception (non-stringifiable payload)
fail	language/expressions/class/elements/same-line-async-gen-rs-privatename-identifier-initializer.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L82: assert(
pass	built-ins/RegExp/prototype/exec/name.js	
fail	built-ins/Array/prototype/constructor.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L21: assert.sameValue(Array.prototype.constructor, Array);
fail	language/statements/class/dstr/async-gen-meth-dflt-obj-ptrn-rest-val-obj.js	Test262:AsyncTestFailure:Test262Error: Test262Error: obj should have an own property x
fail	language/expressions/class/elements/multiple-stacked-definitions-literal-names.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L36: assert.sameValue(c.foo, "foobar");
fail	language/statements/class/elements/multiple-stacked-definitions-static-private-methods-with-fields.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L49: assert.sameValue(c.foo, "foobar");
fail	built-ins/Object/defineProperties/15.2.3.7-6-a-278.js	uncaught Wasm-GC exception (non-stringifiable payload)
fail	built-ins/Object/defineProperty/symbol-data-property-default-strict.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L19: assert.sameValue(sym in obj, true, "The result of `sym in obj` is `true`");
fail	built-ins/Map/map.js	uncaught Wasm-GC exception (non-stringifiable payload)
skip	built-ins/Temporal/Instant/prototype/toStringTag/prop-desc.js	
fail	language/expressions/class/elements/after-same-line-gen-rs-field-identifier.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L67: assert.sameValue(c.m().next().value, 42);
fail	intl402/NumberFormat/supportedLocalesOf/length.js	uncaught Wasm-GC exception (non-stringifiable payload)
compile_error	built-ins/Math/sumPrecise/length.js	Codegen error: Math.sumPrecise built-in static property value read is not supported in --target standalone (#1907 / #1888 S6-b). Add a native built-in method closure for this pair.
skip	built-ins/Temporal/PlainDateTime/prototype/until/name.js	
fail	language/statements/class/elements/after-same-line-method-private-names.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L41: assert.sameValue(c.m(), 42);
fail	language/expressions/class/dstr/gen-meth-static-obj-ptrn-rest-skip-non-enumerable.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L70: assert.sameValue(rest.x, undefined);
fail	built-ins/Object/defineProperty/15.2.3.6-4-242.js	uncaught Wasm-GC exception (non-stringifiable payload)
fail	built-ins/AsyncGeneratorPrototype/next/name.js	uncaught Wasm-GC exception (non-stringifiable payload)
fail	built-ins/Date/prototype/setUTCMilliseconds/prop-desc.js	uncaught Wasm-GC exception (non-stringifiable payload)
fail	language/statements/class/elements/after-same-line-static-async-gen-rs-private-method.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L107: assert(
fail	language/statements/class/elements/multiple-definitions-rs-static-method-privatename-identifier-alt.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L105: assert.sameValue(c.m(), 42);
pass	built-ins/Array/prototype/toReversed/name.js	
pass	built-ins/Array/prototype/forEach/length.js	
pass	built-ins/Object/defineProperty/15.2.3.6-4-85.js	
pass	built-ins/Object/create/15.2.3.5-4-130.js	
fail	built-ins/TypedArray/prototype/toReversed/length.js	uncaught Wasm-GC exception (non-stringifiable payload)
skip	built-ins/Temporal/PlainYearMonth/prototype/equals/name.js	
pass	language/expressions/async-generator/dstr/named-dflt-obj-ptrn-rest-val-obj.js	
pass	built-ins/Object/create/15.2.3.5-4-111.js	
pass	built-ins/WeakSet/length.js	
fail	language/expressions/class/elements/same-line-async-gen-literal-names-asi.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L32: assert(
skip	built-ins/Temporal/Now/zonedDateTimeISO/length.js	
skip	built-ins/Temporal/PlainDate/prototype/since/prop-desc.js	
pass	built-ins/Object/defineProperties/15.2.3.7-6-a-97.js	
skip	built-ins/Temporal/Duration/prototype/subtract/name.js	
fail	intl402/NumberFormat/prototype/formatRangeToParts/prop-desc.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L10: assert.sameValue(
fail	intl402/Locale/prototype/baseName/name.js	uncaught Wasm-GC exception (non-stringifiable payload)
pass	built-ins/Date/prototype/toLocaleTimeString/name.js	
fail	language/statements/class/elements/multiple-stacked-definitions-private-method-usage.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L36: assert.sameValue(c.foo, "foobar");
fail	built-ins/Object/defineProperties/15.2.3.7-6-a-282.js	uncaught Wasm-GC exception (non-stringifiable payload) | at L35: throw new Test262Error("Expected an exception.");
